"id","Y","AlsK","AlsI","AlsE","AlsA","AlsB","AlsC","AlsGa","AlsGb","AlsGc","AlsG2a","AlsG2b","AlsG2c","AlsT","AlsR","AlsR2","AlsR3"
"527032.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1428.250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1428.252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526979.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412694.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527023.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526987.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526980.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"665957.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526967.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1279365.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526989.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527027.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526991.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526978.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1396.426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526969.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405532.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526974.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"714359.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226900.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526982.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526986.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526992.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526976.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526972.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526990.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526997.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526993.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526994.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361100.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526975.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405534.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1217984.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222523.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"930170.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1405.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526998.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1286404.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527031.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"541229.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527025.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527021.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527030.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1218175.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527020.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405531.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1217737.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527026.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527019.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1195464.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526988.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526981.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526984.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526983.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"527024.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1396.420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269801.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526977.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"526971.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1196029.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"592022.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"545693.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138452.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1404.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1348623.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1006007.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1936234.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033734.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35841.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1367477.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1816695.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1805475.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1202533.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034347.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"665952.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1231627.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"714961.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1421.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1421.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1421.39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444177.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1421.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1285586.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1231057.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1078085.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1160707.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2042310.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2042304.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"946235.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2040293.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2045014.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398511.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66692.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272558.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1444307.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1246477.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1300222.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1129895.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358681.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1118054.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997959.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"451640.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292991.3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292992.3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2049022.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556262.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"469596.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1297794.4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"999415.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2292228.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982628.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982628.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292033.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982628.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292230.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292034.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292345.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982628.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293084.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"1982626.4","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293066.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"1982626.42","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1982626.39","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1982626.40","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293068.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293085.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293064.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2293056.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293086.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293073.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"1982626.35","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293071.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"1982626.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982626.37","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"2293077.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"2293072.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1982626.47","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1982626.38","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982626.45","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2584634.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1982626.32","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293070.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293069.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293061.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293082.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0"
"2293067.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293081.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293062.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"2293076.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1982626.36","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293074.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982626.41","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293075.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"2293080.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1982626.31","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982626.34","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1982626.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982626.33","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"2293060.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293079.3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2293102.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292032.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997957.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1796628.18","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1796628.19","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","1","1"
"1796628.17","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1796628.16","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1776392.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1211844.4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"69824.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69824.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205227","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1"
"556270.3","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","1"
"665941.3","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1"
"469597.4","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1"
"445974.6","1","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1"
"428126.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292893.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428127.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2583452.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2058290.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"679192.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"706433.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2290870.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.201632","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"457422.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"658657.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"999413.4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"908340.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"469614.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1834207.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"658659.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034346.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034346.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1123313.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"717960.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"518637.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2652276.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292232.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"545696.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1211819.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"552396.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1796635.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457402.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764325.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2291995.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292278.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764325.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764325.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2291993.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997010.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2996995.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"702450.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154288.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"910310.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1175629.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"655812.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"908337.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"638301.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46124.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"626369.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749505.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134799.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749508.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749490.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749506.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749515.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749518.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749495.4","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"226185.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134787.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749494.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749497.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749509.5","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749516.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749499.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749501.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749492.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1169294.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"525271.4","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1351.412","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134794.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134795.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"553209.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"491074.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749493.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749511.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134798.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134796.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749514.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1206105.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749498.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134801.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"657310.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749500.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749496.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134785.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525278.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"699186.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749504.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134790.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134784.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1261557.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134788.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134786.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749510.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749507.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"699185.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134789.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134793.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"474186.5","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"491075.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749502.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749491.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"749513.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134800.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"936153.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134792.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"565638.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134791.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749503.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749512.3","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0"
"565641.4","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"33945.4","1","0","0","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"33945.14","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","1","1"
"33945.8","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"33945.15","1","0","0","1","0","0","0","1","1","1","1","0","1","1","0","1","1"
"1140002.4","1","0","0","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"33945.7","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","1","1"
"33945.10","1","0","0","1","0","0","0","1","1","1","1","1","1","1","0","1","1"
"71451.16","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"71451.14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71451.18","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"44007.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1158602.4","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1140001.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138937.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749524.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134805.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1157486.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1104325.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138889.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1169666.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1157420.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1169668.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"883162.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1158600.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1157430.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138892.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749520.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749523.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1157440.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1169669.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138885.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1169667.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138938.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1155766.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1157483.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749525.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134819.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138939.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1138887.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"749521.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"768486.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1354.8","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1354.82","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1354.41","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1354.73","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1354.64","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"1134806.3","1","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0"
"565663.4","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"525279.3","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0"
"565662.4","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0"
